Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
409,drone_2,11.968,4.058,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
409,drone_3,12.159,3.254,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
409,drone_5,9.552,10.753,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
409,drone_9,12.944,4.648,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
410,drone_0,12.290,5.237,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
410,drone_2,11.821,4.074,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
410,drone_3,12.325,3.209,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
410,drone_5,9.451,10.831,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
410,drone_9,12.914,4.479,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
411,drone_0,12.118,5.230,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
411,drone_2,11.773,3.991,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
411,drone_3,12.494,3.243,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
411,drone_5,9.451,11.009,15.433,13.114,"9.97659580486917,6.6408760806791465,1.871848852016961;5.082480537718581,10.942159850861856,0.6408846685443373;11.509970247857648,12.859907829428849,0.7363087507116406;11.18610130420886,4.546330963379195,0.21882880656484407;5.315772052843672,10.031331051587555,1.621845025925234;14.660289019530904,7.070261346741379,2.296602940895774;7.365479867630879,15.977424100446326,0.9383193133405945;1.6269826925512518,9.988671109288518,0.935168293515817;1.4034405038535183,15.971542911730614,0.9805650095890994;5.057219193206592,7.144016787402716,0.22645296922256028;6.065348886565372,11.153053861893735,2.076994746820251;18.82766988456179,13.031660886978994,0.7734888846476919;10.666557042085334,13.084294530238424,1.7397003730454603;7.373549554154358,6.596123049314852,2.2491366248130165;15.028896783480995,4.258697629145422,1.296683395495842;7.010052873526634,7.862834304220788,2.382895652648943;11.209048297408392,10.636198967640983,0.9918672366024818;7.157418501698307,8.356646034920988,2.3415760216314627;13.124881161379221,17.102212577626272,0.8153599268567103;11.719930219668251,7.980781193596965,1.987763873184912"
