Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
36,drone_5,13.838,6.924,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
36,drone_6,13.029,6.356,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
36,drone_7,14.931,8.280,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
36,drone_8,12.561,5.157,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
36,drone_9,15.078,6.341,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_0,13.951,7.704,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_1,14.917,7.064,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_2,14.059,4.698,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_3,13.144,7.943,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_4,13.621,5.340,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_5,13.913,7.051,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_6,13.023,6.555,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_7,14.892,8.476,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_8,12.609,5.351,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
37,drone_9,15.194,6.469,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
