Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
33,drone_8,14.136,9.433,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
33,drone_9,8.088,7.805,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_0,5.359,6.872,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_1,14.832,7.968,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_2,14.617,8.730,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_3,7.380,15.051,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_4,12.762,15.791,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_5,7.763,14.330,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_6,7.074,10.515,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_7,7.991,6.154,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_8,14.016,9.558,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
34,drone_9,8.046,8.001,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
35,drone_0,5.461,7.044,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
35,drone_1,14.789,8.135,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
35,drone_2,14.498,8.854,10.307,14.108,"11.885288773048568,7.018164337371902,2.499477287345482;12.377130120790422,9.596937725033042,0.31620112780487003;13.023526582546962,9.17820887898658,0.34346938586172676;1.352955439350318,8.849389118035276,1.0101386596949888;12.661925372771435,4.792464443652579,0.9409709830857786;16.39694298648268,14.062044787272205,2.2768761714765353;18.343893208330307,9.764925229095773,0.41395432580821645;7.601796586476209,16.318106350221406,0.31844236333534914;16.63069960586509,12.217642153675053,2.243048125615722;0.910510328173519,4.980399651764303,0.34203877540077166;4.155665362975347,17.75885943298463,0.40082460451283003;3.36211343689791,4.802160894980619,0.3775682386848754;3.1442472382748794,8.76610427949619,0.4113722247199698;17.41713026904593,12.705279337777338,1.2797530925854872;6.675480140314598,17.885365917403455,0.3353803094914537;8.158680259942082,2.8850851592606026,0.6600968091826176;2.6077023628244898,8.908562156175153,0.3633262096178849;16.41293307141858,11.00990535459535,2.388488947740459"
