Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_7,17.534,13.047,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
7,drone_8,3.546,14.609,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
7,drone_9,17.889,7.955,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_0,17.734,15.873,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_1,17.111,6.197,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_4,16.234,11.721,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_5,1.664,9.855,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_7,17.393,12.906,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_8,3.598,14.416,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
8,drone_9,17.748,7.813,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
9,drone_0,17.593,15.731,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
9,drone_1,16.966,6.059,9.677,4.965,"7.116617638808765,15.761692027696974,0.4022998000352007;9.25181706714623,12.115602907615079,1.3423713787775782;10.692737598050629,8.581811292326224,0.7916360734084986;15.193487903983689,10.104539722380606,0.6244827689432136;11.988361857078088,17.376289524377604,1.195352821716821;12.132121206028653,14.80545300952349,2.498637436083503;11.359823728566207,9.21177162250698,2.386197045502239;14.671550407301803,9.687279121407508,0.8730804467804346;12.651879236073299,16.954200804166074,1.9754116490630023;6.8471774008384,16.82587968595744,0.8875445140959544;9.093959555151933,15.896316828139664,2.042833354283336;10.688172122551208,1.5452119681271745,1.1119589893409516;11.156918935749111,16.588793633787443,0.2840074249665054;4.882283213745602,14.618183778425212,0.25975833857184716;4.73145200745415,4.635967194839864,2.418325850698187;2.4536609410737613,10.980161215907017,0.721245277643268;15.85130166647805,14.618691323086894,0.4453568599962083;7.908351830029373,14.919225912031392,2.0219193683965737;19.32683855300043,12.690039109562582,0.35895181060704384;16.463671146042593,2.0818105828344344,0.873835082503219;9.553399194945424,13.944506249033946,0.909765942749555;12.530515631337662,10.324644774655837,2.156025076202757;2.664964674995398,6.077816655851972,2.098918983647255"
