Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
145,drone_5,16.479,10.199,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
145,drone_6,5.383,18.776,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
145,drone_7,15.093,10.957,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
145,drone_9,5.232,19.377,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_0,13.866,10.788,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_1,11.950,10.898,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_2,10.498,11.987,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_3,4.736,17.593,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_4,5.300,16.935,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_5,16.621,10.339,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_6,5.484,18.915,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_7,15.259,11.069,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
146,drone_9,5.297,19.527,17.928,10.070,"6.671377028404441,12.795669163914168,0.9325002464984204;5.600535998643853,14.027009817639044,2.001962720823893;7.794320025553832,15.169255141501527,1.7407877658858681;7.736757122721553,18.25742734821984,1.35373902059971;7.923978829265806,17.586644795761906,2.091067562948821;2.073034484680466,5.660922721925049,0.359818360728498;7.214020126660156,5.706886771726902,1.7932927290749414;15.296437741360243,15.881306257150142,0.3414266933647437;2.8703209615221557,9.312404194809716,0.35215200167830274;15.533448956009309,1.680711578480588,0.2387189196680731;14.274597026329214,14.935551814867322,2.1120516347888167;12.463411935417588,9.327536943357414,0.3374189775429147;7.944731065221232,10.189250267427688,1.0032406302540287;7.218173432439776,17.400940727324304,0.7542727376335355;12.022349315998275,0.6220701003232336,0.400790322915327;6.803673571354876,8.749193966436028,1.2514491559653953;4.6617905388899175,2.2810160635115606,2.014705561379876;1.7315967335365563,9.583438481457115,0.34566158094586125;12.245613599646909,18.677137644276975,0.7062506795394691;11.81224193475719,14.743968587187924,1.7448396349693316"
