Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
29,drone_2,6.614,3.813,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_3,8.325,8.367,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_4,7.779,7.853,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_5,7.516,4.887,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_6,9.248,6.398,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_7,6.057,7.754,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_8,9.192,7.776,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
29,drone_9,8.483,5.851,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_0,8.267,6.992,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_1,7.998,9.217,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_2,6.473,3.671,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_3,8.183,8.322,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_4,7.674,7.748,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_5,7.389,4.733,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_6,9.126,6.276,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_7,5.863,7.801,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_8,9.058,7.628,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
30,drone_9,8.361,5.729,5.272,2.755,"3.801384173175781,19.532404850471508,0.23234649070412172;18.125201919176376,12.134500026983536,1.0206506086669322;11.801136381689282,3.7053963991785337,1.244026369971103;9.632409516048165,3.849499972863624,1.1589016629404811;7.116384781492733,9.83829680605357,0.2327373453689299;6.315496104255566,6.171607283898109,1.0460512242639977;6.801314098706449,13.252937875126968,2.4973941484864097;13.146510651172031,8.798574852560744,0.48884101809072195;12.065694440078524,12.397706737881407,0.2563475114976461;12.675613300120846,5.7271715895142545,2.0667710429841555;6.530098734595079,16.41687281849914,0.9754862017660897;9.389187397679535,13.286875896242906,2.0459368705387777;14.06081131014773,7.885297932906873,1.100281497850963;7.876633260128846,12.44622913263641,0.49052124363360694;9.982564709111564,2.896833694442076,1.9495338018078678"
