Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
52,drone_0,8.377,7.894,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_1,9.322,12.153,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_2,9.527,7.933,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_3,8.198,13.247,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_4,8.299,12.388,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_5,10.390,9.962,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_6,-100.000,-100.000,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_7,8.082,7.040,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_8,7.244,13.547,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
52,drone_9,3.586,9.397,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
53,drone_0,8.275,7.953,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
53,drone_1,9.185,12.298,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
53,drone_2,9.673,8.070,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
53,drone_3,8.076,13.369,4.078,15.239,"7.8531448761601865,9.737113908854615,0.8978788194498253;1.2712075143069805,10.327048598894747,0.21634394692029454;11.566471269675173,1.9562505404418498,1.3939256826993116;15.882526050862468,3.722421467557293,1.1409687247122968;12.122966691590644,14.313953501570676,2.1674469467446213;4.559448174482972,5.392671054413547,0.8401798513440708;8.627827361626554,9.502122520921837,1.0266835783174217;0.8061588983985586,19.172258178678316,0.42891645384012944;17.461473362608075,11.84017541884958,2.2161763817325513;6.147916094113058,8.429393846976852,1.6450518330813821;8.749176033918742,15.531391117081844,0.47207435382281887;12.777724107352876,7.326670120295822,0.7336450506053647;7.217330026637246,11.080700908743415,0.9599204156094516;15.349321735009612,7.927517358809855,1.7189478895249501;1.2237097624587094,4.523983885001128,0.34771564654114295;15.760488812483306,3.944583526899269,0.37030634627852;14.814667473298845,11.192032831779175,1.2280147218287012;14.530493112197888,12.511167395845012,1.6847495536813573"
