Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
19,drone_0,12.4228,12.6632,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_1,15.1655,9.6132,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_3,13.2366,10.4647,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_4,14.5048,10.8815,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_5,13.5238,12.6351,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_6,13.2471,9.5430,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_7,15.4517,10.6124,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_8,14.7262,12.7849,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
19,drone_9,14.2982,9.4789,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_0,12.5005,12.8475,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_1,15.2637,9.7875,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_3,13.4005,10.5793,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_4,14.6896,10.9581,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_5,13.6756,12.7654,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_6,13.4091,9.6604,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_7,15.6239,10.7141,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_8,14.8965,12.8898,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
20,drone_9,14.4777,9.5670,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
21,drone_0,12.5881,13.0273,17.0000,17.0000,"7.257,3.349,1.714;4.185,2.717,0.318;4.025,17.943,0.460;6.597,9.423,0.758;14.427,14.293,0.399;14.057,1.058,0.861;16.700,9.702,0.392;2.408,10.728,2.227;7.909,15.060,0.776;5.579,16.119,0.242;7.669,13.813,0.885;14.255,11.294,0.286;10.251,15.317,0.974;7.662,14.195,0.967;17.140,9.125,0.418;3.994,5.616,0.219;18.766,0.987,0.878;16.466,7.345,1.853;2.544,1.759,0.455;1.796,17.851,0.321;10.136,4.034,1.064;4.538,19.520,0.284;5.885,3.773,0.463;18.751,10.391,0.245;7.387,9.593,0.268;7.137,18.611,1.077;13.118,4.901,0.621;4.734,11.855,0.619;18.877,13.249,0.839;12.507,2.622,0.682;0.480,12.316,0.278;14.723,3.610,0.472;1.221,14.194,0.264;3.740,2.237,0.409;13.661,15.949,0.243;13.809,17.177,0.230;6.702,7.832,0.714;13.661,3.494,0.715;17.379,1.366,0.682;17.410,12.840,1.184;6.127,3.233,2.469;5.447,19.463,0.273;2.339,12.737,0.436;2.153,8.116,1.356;1.658,6.793,2.182;6.441,9.452,1.190;9.211,2.625,1.607;17.376,1.994,1.716;15.559,19.685,0.233;18.687,12.635,0.607;12.977,16.787,0.671;18.265,10.504,0.862;11.009,19.118,1.121;5.564,14.572,1.806;9.101,4.503,1.294;1.146,19.148,0.211;2.332,2.328,0.721;7.226,17.267,1.640"
