Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
24,drone_8,9.429,11.845,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
24,drone_9,9.254,7.995,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_0,7.446,10.823,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_1,8.536,6.076,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_2,7.837,6.801,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_3,11.007,12.781,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_4,9.419,10.780,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_5,11.241,10.156,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_6,11.526,11.827,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_7,9.335,13.126,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_8,9.611,11.927,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
25,drone_9,9.397,8.135,18.903,9.429,"15.698527257398831,10.634016587437262,0.6090133659693883;1.2764519812189803,16.736298850613,0.6860995888424586;8.233166501160584,9.084105059333611,1.0776692285949045;3.6134432593602623,5.368543984876435,1.8407068706083591;7.780236471348436,7.908813182390974,0.4859851213124336;10.488678718850304,10.963477652282617,0.3046246194548975;1.7965765196412349,0.4511082263427547,0.22813604202831506;17.84543296952569,12.046994542964963,0.49995468954798966;14.995428735637011,17.637208540718234,0.23036627881772626;1.9259407181292065,7.7105219446504325,1.8043065585158073;14.503620391778778,16.83896335376531,2.0370543664891825;15.223450481038281,13.366935483020775,0.4054340273536381;9.497820844317738,6.879188581466856,0.6382792996257578;3.3982559719338137,7.038667914488193,1.0738448862788426;17.188169281242235,1.3641653792539812,0.396165789759255;13.993390131897787,11.972500919348498,1.0731808468889978;14.784055915746737,17.057486695218582,0.21360047151564077;13.367232744837292,15.024760308664359,0.49635732701346014;3.8373154895024384,9.79040204144254,0.9647867760824278;9.893092917286657,3.556844240802689,1.8600998528018917;11.159386671272596,6.199185800851187,1.9134922867816897;5.348858736825395,18.91329735540815,0.8802995825282421"
