Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
60,drone_6,9.775,10.847,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
60,drone_7,10.742,10.785,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
60,drone_8,10.826,9.847,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_1,10.726,9.253,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_2,9.987,9.552,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_3,11.297,9.290,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_4,10.685,10.317,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_6,9.897,10.969,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_7,10.861,10.739,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
61,drone_8,10.915,9.817,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_1,10.850,9.223,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_2,10.029,9.694,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_3,11.401,9.394,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_4,10.807,10.279,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_6,10.019,11.091,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_7,10.985,10.770,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
62,drone_8,11.004,9.850,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
63,drone_1,10.961,9.159,12.316,10.134,"16.576730941789616,15.34689656306674,0.453280306239859;9.125063777202188,16.45421852703633,1.1559497155813405;2.875653430386965,2.5222856927097643,0.25903771259714925;10.066109209647344,2.1353955409709795,2.01018554376585;5.445006341705627,13.908760246007084,2.2884638516502918;3.475646126124949,7.241180033358546,1.1004349375615239;3.463282200516329,14.144232657104952,2.4973181219315905;18.318185987099305,2.5257505543504175,0.3774797751856759;4.721175822631479,17.516963052189855,0.31274522922254555;18.42756460519149,10.452141831911634,0.28165278555105044;4.721741460370527,13.126561740809276,2.0944599289561667;17.355788249247,2.5228737690432013,0.9915684293211695;4.11435555570605,19.138902146438834,0.24868630814233403;9.517773275731082,5.910247095114107,1.3338320910245935"
