Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
45,drone_7,9.972,5.287,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
45,drone_9,8.932,8.091,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_0,10.682,6.411,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_1,10.471,3.615,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_3,11.480,6.703,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_4,10.433,4.173,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_5,9.367,5.596,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_7,9.899,5.131,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
46,drone_9,9.016,7.909,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
47,drone_0,10.651,6.242,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
47,drone_1,10.299,3.606,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
47,drone_3,11.424,6.540,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
47,drone_4,10.260,4.172,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
47,drone_5,9.318,5.431,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
47,drone_9,9.106,7.731,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
48,drone_0,10.576,6.087,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
48,drone_1,10.135,3.552,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
48,drone_3,11.337,6.392,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
