Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
30,drone_6,2.365,13.815,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
30,drone_7,5.090,10.223,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
30,drone_8,2.894,10.486,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
30,drone_9,5.149,11.426,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_0,2.800,12.173,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_1,9.723,12.502,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_2,6.224,5.867,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_3,5.856,13.156,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_4,4.320,9.977,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_5,6.509,11.903,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_6,2.298,13.626,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_7,4.968,10.102,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_8,2.942,10.291,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
31,drone_9,5.137,11.227,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
32,drone_0,2.751,11.979,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
32,drone_1,9.581,12.361,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
32,drone_2,6.033,5.925,3.795,6.849,"15.579262393434176,16.930932513058618,0.9119182338410334;16.899896754854996,14.604869732791457,1.5926791571345733;4.997492547875626,1.6559758118753434,1.5949264182721978;15.807253197594159,6.289835097725547,0.8569677420421226;13.030950385719033,8.615728210797409,2.3678122567039677;10.427556972715001,7.8670447075993115,2.250568004989331;15.545867356581002,8.435827462641681,2.450881113685701;4.321259093436268,12.725714237032012,0.7429780402253117;13.706463628915705,5.452531739069739,1.2309958165946782;18.91311046843692,3.726040286607809,0.7092455746963379;14.547745487992815,1.7104764547866451,0.4483582312984733;10.246628353292937,10.000246539169984,1.2835726013023903;16.038380354952672,4.906474678579175,2.433364903840274;17.440573564418294,8.5256003491018,0.3638247947970208;11.034573616796965,6.376248348960449,2.365132817763917"
