Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
105,drone_6,3.407,11.676,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
105,drone_7,2.351,16.029,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
105,drone_8,7.846,19.352,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
106,drone_2,2.985,13.443,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
106,drone_3,2.917,18.419,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
106,drone_4,2.786,12.243,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
106,drone_6,3.296,11.545,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
106,drone_7,2.319,16.115,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
106,drone_8,8.032,19.279,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
107,drone_2,3.185,13.442,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
107,drone_3,2.768,18.286,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
107,drone_4,2.732,12.336,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
107,drone_6,3.179,11.418,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
