Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
204,drone_0,11.281,14.617,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
204,drone_1,6.898,9.866,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
204,drone_3,6.164,8.429,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
204,drone_4,7.234,10.282,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
204,drone_7,6.041,9.122,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
204,drone_8,10.766,13.689,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
205,drone_0,11.266,14.561,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
205,drone_1,6.857,9.699,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
205,drone_3,6.107,8.362,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
205,drone_4,7.378,10.204,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
205,drone_7,6.076,9.163,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
205,drone_8,10.786,13.727,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
206,drone_0,11.351,14.591,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
206,drone_1,6.808,9.631,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
206,drone_3,6.115,8.392,2.302,13.362,"5.7318355414109945,10.367567717311466,0.3666162421237966;16.27211254367951,9.51714925824865,2.1664084674220314;15.360483653321323,8.282581067896816,0.93751387166832;16.452180602901848,7.42311019146646,1.3318532519059425;9.888993207448703,11.176690179915477,2.181732450849479;11.666395618043932,17.446015788564136,0.7767792755146119;6.7647875708564245,18.35714121699891,0.45870112002959434;5.423845991932216,11.196609923444669,1.1208158820469096;8.140015813768859,3.8503123926673006,0.8861587820840575;1.5429208475864944,3.3728778626089246,1.3664068882477238;5.820460056673946,1.305455494124868,0.34623090097187204;6.151617842314454,14.038258666067916,0.3860128146256297;9.345248754828946,18.8514549647959,0.2586513791749238;9.160475001431719,12.173123512831456,0.32167279498674783;9.181402984035415,15.98235912038818,1.3934591540764405;4.232742070856737,9.116455529339593,1.0679974544136763;16.025905783622527,15.890364307985728,1.333007105867384;7.518305622136162,14.111029380866242,2.426175140568943"
