Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
11,drone_0,6.3750,4.4261,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_1,5.7452,5.7532,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_2,4.1064,5.8772,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_3,4.9805,3.9819,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_4,5.4130,7.1033,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_6,4.6088,6.7447,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_7,4.8069,5.4702,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_8,4.1315,4.3461,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
11,drone_9,6.5064,5.9548,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_0,6.5709,4.4665,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_1,5.9367,5.8109,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_2,4.2881,5.9607,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_3,5.1744,4.0308,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_4,-100.0000,-100.0000,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_6,4.7726,6.8595,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_7,5.0069,5.4743,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_8,4.3224,4.3911,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
12,drone_9,6.6972,6.0146,17.0000,17.0000,"5.629,13.695,0.310;3.278,10.759,1.145;8.130,6.289,1.195;3.079,12.943,0.463;8.777,18.876,0.393;15.134,12.498,0.603;15.997,6.523,1.137;9.711,9.145,0.808;6.954,5.011,0.435;7.743,10.009,0.240;13.233,11.192,0.773;1.532,16.708,0.340;18.108,1.345,0.413;3.408,19.540,0.296;18.670,13.119,0.440;5.900,17.519,0.435;1.900,16.930,1.036;11.147,13.245,0.388;8.396,15.863,0.385;4.558,15.126,0.602;19.019,8.346,0.480;12.357,8.521,1.036;13.169,5.269,0.375;3.324,16.751,0.411;12.015,9.817,0.272;11.891,2.211,0.707;15.016,4.715,1.173;18.200,4.048,0.247;18.057,10.678,1.023;11.717,18.619,1.282;8.797,16.132,0.241;17.670,7.536,0.493;8.811,17.291,2.265;13.171,5.638,1.801;12.238,10.160,0.608;15.821,11.180,1.974;5.863,17.925,0.493;1.609,18.560,0.924;12.639,9.917,0.784;0.936,8.445,0.206;16.539,6.155,0.835;13.370,8.320,0.396;0.980,18.602,1.626;5.629,0.678,0.234;7.740,2.451,0.350;9.429,13.393,1.752;10.204,5.881,1.774;1.714,12.182,1.122;6.301,13.361,0.436;10.734,0.524,0.832;4.113,19.165,0.416;18.177,6.691,0.381;10.365,15.923,1.009;0.845,3.264,0.464;4.453,1.908,0.497;4.058,9.219,0.244;16.957,6.562,2.285;0.530,15.813,0.278;16.028,2.473,1.132;7.187,17.226,1.824;12.152,4.233,1.583;6.763,7.820,1.196"
