Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
32,drone_8,16.0908,12.3849,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
33,drone_3,16.1300,13.5913,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
33,drone_6,14.7517,11.8001,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
33,drone_8,16.2214,12.5363,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
34,drone_3,16.1149,13.7907,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
34,drone_6,14.7440,11.9999,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
34,drone_8,16.3528,12.6871,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
35,drone_3,16.0806,13.9878,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
35,drone_6,14.7405,12.1999,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
35,drone_8,16.4885,12.8341,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
36,drone_3,16.0466,14.1849,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
36,drone_6,14.7414,12.3999,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
36,drone_8,-100.0000,-100.0000,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
37,drone_3,16.0397,14.3848,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
37,drone_6,14.7542,12.5995,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
38,drone_3,16.0516,14.5844,17.0000,17.0000,"10.747,13.572,0.425;2.737,5.154,0.923;3.768,4.964,0.839;1.127,12.961,1.651;17.044,13.488,0.698;16.067,2.829,0.333;17.377,8.951,0.383;5.922,12.662,1.662;17.242,2.274,0.866;8.644,18.947,0.218;2.314,6.836,0.356;6.123,4.449,2.077;4.211,9.164,0.488;16.974,9.575,0.287;14.025,14.090,0.717;3.159,7.153,1.573;3.494,17.043,1.388;11.297,0.723,0.813;16.025,10.198,0.788;7.012,14.284,0.350;8.155,12.179,0.463;6.452,9.136,1.313;0.818,11.378,0.217;11.155,16.992,0.418;15.525,4.975,1.104;2.777,6.605,1.830;7.538,0.716,0.379;11.572,16.830,0.741;3.530,7.284,2.174;3.696,11.067,0.267;12.572,5.138,0.305;12.025,19.040,0.398;1.229,5.576,0.818;19.288,5.108,0.332;11.394,14.738,0.811;4.735,13.988,0.204;3.455,9.391,0.365;8.797,12.879,0.905;4.792,10.138,1.166;12.167,1.364,1.199;15.818,3.719,0.793;13.622,3.737,1.034;7.847,11.099,0.870;9.253,0.377,0.663;2.389,2.051,0.984;6.484,2.310,0.902;11.703,12.039,0.867;8.498,13.084,0.799;1.659,10.593,0.241;5.375,9.074,1.558;7.024,14.165,0.401;0.885,16.250,1.217;9.747,13.030,1.257;10.332,5.601,0.977;7.138,15.649,1.045;2.807,18.635,0.342;5.558,0.885,1.185;1.135,0.572,0.251;9.092,3.811,0.460;15.444,4.660,1.152;11.221,17.844,0.399;11.393,5.336,0.431;3.221,3.010,1.160;18.090,8.812,0.885;17.214,9.798,0.858;6.740,10.820,2.366;7.326,2.303,1.270"
