Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
66,drone_2,10.312,12.758,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_3,8.645,4.379,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_4,13.258,12.841,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_5,8.216,6.350,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_6,7.978,12.588,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_7,6.794,8.743,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_8,11.562,10.290,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
66,drone_9,14.533,11.790,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
67,drone_0,10.160,3.547,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
67,drone_1,8.333,5.555,2.526,12.674,"18.02624116322998,18.196656782790622,1.1140343874720253;19.277999589188152,3.743326351529733,0.32987071531342116;3.224522381852299,3.5282436240117145,2.1105480301857225;14.062729402945026,8.2820496383444,1.1690116914436461;10.147512707908636,5.454520415765642,1.1236313748785267;2.843654179660007,15.464428977634588,0.3697847753761496;8.358352111528927,11.52194460140111,0.46294245301710013;16.45878988254781,14.294222686817928,1.7263931723495687;5.28995852644603,8.667440342506978,0.4220167468647126;13.164024326665379,18.68735295069695,0.3671301451497916;8.912743349686162,14.976060836500427,1.8554074898972477;14.303977940530515,9.28899272544194,1.5552881654853818;15.934426147709134,1.080457425566872,0.7454036050278499;3.808164172106992,8.907777876232682,1.677380064711266;0.5322528968638519,4.930978614539994,0.40017249271716193;12.838869465095211,6.7450497209715605,2.232450129153042;13.614261998390873,2.8673687167970447,0.33356801760803967;2.9225551593115906,2.484870648685479,1.509965715841545;10.179549047278527,17.902254656266816,1.6914586251916885;0.4839169798932637,16.91691461683551,0.4411001343091736;3.193054092067945,2.594817651512879,0.8019319887231218;17.50623678276699,15.590838886395687,1.2231005436714644;1.2573880581433945,16.556488774740693,0.21176034358097323;3.9875741050694375,1.3054954219565764,0.6827437256990989;11.465951357564736,11.927733777070445,0.6945171808687692;5.424997193035285,4.839380420756797,2.2960729715016033;5.123453222178824,17.58023986157972,0.6970229775471775;17.493579497251005,13.361314261415203,2.490248202348506"
